,Sub_63,Sub_67,Sub_177,Sub_240,Sub_634,Sub_668,Sub_852,Sub_934,Sub_973,Sub_1000,Sub_1076,Sub_1107,Sub_1161,Sub_1263,Sub_1505,Sub_1682,Sub_1786,Sub_1820,Sub_1990,Sub_2019,Sub_2032,Sub_2146,Sub_2179,Sub_2189,Sub_2195,Sub_2201,Sub_2247,Sub_2355,Sub_2458,Sub_2466,Sub_2546,Sub_2704,Sub_2752,Sub_2754,Sub_2975,Sub_3043,Sub_3115,Sub_3176,Sub_3207,Sub_3213,Sub_3222,Sub_3253,Sub_3400,Sub_3455,Sub_3460,Sub_3490,Sub_3561,Sub_3576,Sub_3753,Sub_3901,Sub_4020,Sub_4222,Sub_4360,Sub_4512,Sub_5121,Sub_5412,Sub_5585,Sub_5715
1/1/2008,0.275770935,0.297778214,0.150765465,0.189290525,0.227116357,0.267451862,0.208643276,0.155913349,0.162937294,0.2367985,0.225364965,0.527806915,0.151922537,0.348438825,0.034387841,0.016694256,0.173097559,0.173131892,0.294480611,0.16716214,0.222641229,0.217987783,0.157093235,0.451674486,0.225479554,0.150925445,0.020585012,0.27312376,0.198776374,0.215535603,0.491022927,0.167042992,0.467288419,0.125724986,0.228366691,0.247473452,0.012082195,0.332653136,0.091835719,0.472123085,0.299191273,0.250347683,0.427100064,0.204164617,0.277064516,0.141364221,0.11458397,0.243883187,0.236283957,0.29234956,0.020736365,0.232381213,0.088876285,0.049083629,0.11676991,0.242693399,0.533745698,0.141300509
2/1/2008,0.338992686,0.175949509,0.080477705,0.147768034,0.138745522,0.17029162,0.172985962,0.137077884,0.118119171,0.206782384,0.210141211,0.522716901,0.14069296,0.239392645,0.037731348,0.004601801,0.229866211,0.214234375,0.234934665,0.117724792,0.161417174,0.112187885,0.120580349,0.393602894,0.11734484,0.1254896,0.001799369,0.286200806,0.243483013,0.176729963,0.427645122,0.147933524,0.434418394,0.119759242,0.178288613,0.20328692,0.003926448,0.313205599,0.018102229,0.424193024,0.307410949,0.175942761,0.380520869,0.089382429,0.33470235,0.106070495,0.060064498,0.168898588,0.164288641,0.224802984,0.018995775,0.213854917,0.067530201,0.001933642,0.098700458,0.211612857,0.433936405,0.108106801
3/1/2008,0.34779821,0.465085463,0.102269967,0.113748833,0.091981011,0.18445467,0.119308256,0.123566401,0.058002314,0.36198525,0.141381696,0.692867037,0.179294607,0.194510464,0.14566764,0.144584643,0.122575804,0.120976984,0.18361757,0.08460995,0.144645409,0.078240427,0.12769948,0.678517292,0.088809325,0.118606851,0.163994593,0.22898653,0.213944799,0.134032464,0.611224734,0.101578437,0.679902977,0.125182743,0.076509985,0.200100983,0.107317612,0.265725153,0.154210581,0.606535581,0.399912805,0.086833677,0.551925952,0.07713114,0.288046202,0.109253237,0.042056344,0.14144774,0.212720947,0.253370269,0.077371031,0.336003553,0.060238086,0.131368383,0.129552668,0.143403284,0.392162803,0.089154101
4/1/2008,0.716462164,0.733259943,0.525662421,0.487817644,0.410032792,0.67255178,0.306415313,0.47678437,0.385997258,0.539352587,0.4305902,0.91358804,0.404557459,0.53360416,0.588026582,0.530608157,0.413830793,0.426857289,0.447076716,0.452967283,0.377952181,0.448509477,0.344537944,1.080625947,0.426514095,0.621941133,0.599837612,0.57507663,0.623779655,0.514341885,0.917248506,0.436478418,1.249104545,0.537786231,0.41401674,0.430215437,0.703615017,0.574824971,0.627364058,1.029105924,0.649696901,0.41393325,1.029144171,0.289523882,0.550725533,0.386049176,0.26406699,0.487386413,0.448373837,0.861645185,0.696278792,0.521496701,0.290002313,0.533639513,0.353763958,0.522132005,0.593332827,0.442100011
5/1/2008,1.474473696,2.145314323,1.143713547,1.046878055,1.546573302,1.195893462,0.971677535,1.211915303,1.52433139,1.494754389,1.119389637,3.339852861,0.941730455,1.045171942,2.018277389,1.788063953,1.259462498,1.262941137,1.02995681,1.118169742,0.891028367,1.064837078,0.944714657,4.159449126,1.031069924,1.305607085,1.859469849,1.139844591,0.961148275,1.071888757,2.971194108,1.19348028,3.833066365,0.973158557,1.53890879,0.993787591,2.215768463,1.127964369,2.12947993,3.481986806,2.121468374,0.993052529,1.666721162,0.963583968,1.293072837,0.995479722,0.882362073,1.340876158,1.102422022,1.395215067,2.360068221,1.451531837,0.810991507,1.811342348,0.962756139,1.56646716,1.208869831,1.121162939
6/1/2008,3.18594501,3.459148316,3.141434771,3.740440017,4.301385507,2.52478702,3.635123036,3.573452822,3.699279771,2.723466389,3.460026172,5.145556049,2.216019161,3.832201456,3.045209932,2.83978923,3.640388314,3.471525581,3.483874071,3.363602393,2.976712671,3.78871327,3.28048157,4.604420271,3.707108426,2.706931213,2.611740086,3.498076086,1.785166944,3.584943805,4.815691481,3.931803415,4.233427305,2.635652231,4.241794843,3.454207104,3.526851398,3.5310555,3.4999507,4.218081899,3.181462497,3.508330149,3.620786874,3.642484551,3.366037012,3.000370571,3.504277412,3.979935158,2.739449536,2.13484878,3.408355048,2.253629655,3.072131238,2.393623744,3.141816437,3.883260249,2.948291743,3.571300866
7/1/2008,4.609798033,3.696941308,4.453850505,4.754887596,5.227119465,3.59627944,4.895178029,4.959756622,5.040768819,3.63805911,5.194609539,4.719107532,3.464629665,4.900526441,4.467761572,3.623473167,5.019549985,4.838421014,4.646784686,4.982570066,4.643922617,4.887753652,4.53274588,4.044651758,4.914842472,4.146377536,3.453455696,4.703052889,3.527736868,4.413220445,4.392583721,5.086787053,3.896637803,4.599806043,5.287161748,4.588125571,4.380644785,4.462960089,4.34635024,4.309913942,3.440299818,5.095264872,4.482627217,4.775893736,5.101066047,4.285904117,4.904844447,5.1269374,4.4665363,3.172047023,4.125973643,2.853952858,4.580323495,3.437302714,4.388874903,5.171298476,4.053078305,4.885350322
8/1/2008,4.531780218,3.753550562,4.268772462,5.074136183,5.145233584,3.288703779,4.893142096,4.799421909,5.01615167,3.415429392,5.139958575,4.872100213,2.909356543,4.808748719,4.575395383,3.598023541,5.078089521,4.828247996,4.624398082,4.924931478,4.411180646,4.885384593,4.524796927,4.816320439,5.087258807,3.916429002,3.442792746,4.489336588,3.044617422,4.697668592,4.999298678,4.910919398,4.635226978,4.531673435,5.16074554,4.732406275,4.250137967,4.369462386,4.169905012,4.740609967,2.971663927,4.906978059,4.349553228,4.741477266,4.759747699,4.853639772,4.848205443,5.259803756,4.491190681,2.786720189,4.260586158,2.863709239,4.290573129,3.630676423,4.657108436,5.191564987,4.489106625,4.945544385
9/1/2008,2.814804648,3.031781529,3.024148067,3.074487475,3.654777423,2.234945554,3.473766711,3.026758095,3.752288478,2.338586209,3.516341895,3.75442771,1.796441973,2.854531342,3.055563067,2.080121863,3.361202099,3.134288881,2.923405371,3.554045385,2.810632976,3.043263432,2.981267671,3.609772349,2.895864467,2.363540132,2.419517433,2.909577974,2.200974888,2.853048271,3.672148333,3.148519604,3.675215037,2.605087162,3.431779256,3.067655765,2.960601197,2.969272609,2.830607031,3.607243901,2.902620129,3.194719968,3.066952007,3.417320466,3.132250728,2.997806592,3.167444557,3.398555184,2.680186916,1.934832206,2.956887769,2.351632767,2.602880723,2.498925367,2.721982945,3.435642229,2.987367382,3.119715834
10/1/2008,0.908341602,1.379329108,0.890915845,0.741342571,0.697747653,0.855405666,0.863144874,0.822950302,0.767889175,0.948645445,0.748394303,2.420838349,0.830020572,0.760879533,1.086523882,0.72710899,0.712010835,0.762474995,0.787203232,0.707749593,0.779057461,0.710215753,0.811876301,2.614436382,0.750046159,0.89823345,0.796149611,0.794417355,0.844291026,0.776064898,2.314577867,0.718368156,2.586344281,0.758263074,0.695725523,0.78118349,1.047372248,0.737035805,0.918796175,2.039634159,1.5394415,0.743787837,1.479209528,0.802559927,0.839033012,0.779870264,0.706647001,0.653546411,0.875716875,1.104509779,0.983010954,0.936297076,0.702228923,0.713904623,0.725852768,0.754232196,1.102281585,0.695666952
11/1/2008,0.513684728,0.45676896,0.381642361,0.352731651,0.376318745,0.473096522,0.257463496,0.383551704,0.356258213,0.328288305,0.327756694,0.577455423,0.28782531,0.301739846,0.403507634,0.318375427,0.265105141,0.366329069,0.26166113,0.35050008,0.247139772,0.314781693,0.30909243,0.60408725,0.28956364,0.413964257,0.37228302,0.472880454,0.464152472,0.331205969,0.660064988,0.332383475,0.719465747,0.405497964,0.331613551,0.265271298,0.380448796,0.292670461,0.407630065,0.588956273,0.385205071,0.250584855,0.858331396,0.200532214,0.388282248,0.243628409,0.216844907,0.364714447,0.302280239,0.709231965,0.439576005,0.295124339,0.261724404,0.332878568,0.219472066,0.34523453,0.463769705,0.3675566
12/1/2008,0.412255589,0.244333208,0.243908142,0.338585327,0.358251349,0.276804924,0.484505688,0.343937311,0.321148424,0.209991521,0.292934773,0.500486217,0.314660504,0.56823081,0.052422997,0.030751668,0.31898512,0.336779729,0.550942566,0.220885971,0.589302108,0.327822746,0.298038285,0.46726666,0.399284829,0.235691324,0.071840437,0.308227701,0.248247061,0.481581532,0.506396168,0.291988903,0.492743346,0.26535771,0.303670319,0.442861425,0.123108744,0.697477735,0.107259385,0.487688571,0.325337314,0.498420066,0.517129832,0.398687599,0.270762393,0.27311328,0.130903982,0.361028078,0.333447724,0.212433527,0.040321513,0.204159443,0.151246782,0.091043929,0.317321746,0.339256143,0.726244565,0.32105954
1/1/2009,0.378611368,0.248414383,0.410643482,0.210231772,0.290785289,0.319046972,0.230490812,0.236192807,0.235492975,0.187451365,0.302269683,0.518320022,0.156499819,0.257107128,0.051153131,0.023814861,0.304009077,0.278231467,0.267123738,0.256613416,0.282719343,0.227421727,0.174914137,0.460156882,0.151350527,0.231913843,0.013107033,0.362836437,0.338200273,0.266445677,0.510463074,0.188651443,0.458791781,0.303865357,0.234655356,0.278083454,0.079894544,0.369810442,0.120354208,0.435014214,0.315668408,0.240806814,0.714558721,0.120284086,0.440635982,0.173936078,0.096838318,0.341032434,0.258325634,0.43599804,0.068128495,0.212469789,0.080546939,0.0565012,0.137749267,0.314863261,0.471577327,0.183884601
2/1/2009,0.366966404,0.378963386,0.172401282,0.135418737,0.195549622,0.273822217,0.122949058,0.178887369,0.091814705,0.314105831,0.123221105,0.633387378,0.139251955,0.193233018,0.13102317,0.124069003,0.230752314,0.217031367,0.157126528,0.090596323,0.141376463,0.155628995,0.118449634,0.51710093,0.090293149,0.150261662,0.14408869,0.276458328,0.191566454,0.136488082,0.626961292,0.130750689,0.543076812,0.120531974,0.169917996,0.161489659,0.184950529,0.261911613,0.096515209,0.562970023,0.370245306,0.128793063,0.520183509,0.065676274,0.319183282,0.089888455,0.058734574,0.196130203,0.135437229,0.335138629,0.135496511,0.282426249,0.063717903,0.166481666,0.071193529,0.220408191,0.354846171,0.144142213
3/1/2009,0.686705473,0.463540207,0.407872092,0.223846619,0.389435467,0.500518332,0.08657976,0.47263977,0.220317901,0.340856087,0.351423582,0.825961857,0.167408033,0.240416086,0.377801431,0.336213415,0.372686754,0.378676176,0.175078471,0.348585766,0.155268122,0.450226156,0.112682134,0.810653241,0.133137856,0.451076128,0.330620325,0.499550937,0.459362132,0.239390159,0.786217346,0.320871962,0.795159635,0.407462254,0.313775578,0.163326226,0.459977503,0.301764877,0.378259603,0.756525706,0.444337901,0.141521477,0.844585495,0.066555636,0.45835512,0.095381427,0.052012135,0.427998882,0.168900764,0.602434042,0.433331839,0.339931183,0.06539781,0.319790801,0.118552766,0.442183125,0.291947847,0.391784095
4/1/2009,0.948708257,0.585117563,0.686645534,0.695622732,0.711548226,0.807942071,0.536475404,0.845548401,0.699109184,0.503394775,0.790340178,0.797218264,0.634413225,0.749646712,0.643644393,0.552880404,0.741905628,0.830761187,0.612598719,0.684915976,0.560489533,0.71051795,0.549991079,0.89432998,0.571349619,0.763479918,0.552975804,0.870324073,0.865822101,0.7662552,0.772628203,0.725364336,0.972344918,0.633161663,0.753753222,0.604131507,0.67369964,0.761798649,0.670435151,0.855566574,0.615686453,0.552733519,1.276501389,0.493991577,0.888231667,0.532871031,0.481212063,0.712801215,0.694530652,1.023244963,0.678437951,0.489044239,0.503699637,0.523624784,0.580785068,0.810066145,0.801093917,0.746251644
5/1/2009,1.866479032,2.079977235,1.736913499,1.445361552,2.120400682,1.471420503,1.566550732,1.72377494,2.286272353,1.609111427,2.042369523,3.747879409,1.158169493,1.384296438,2.043257696,1.717447098,2.073587428,1.846938837,1.480955754,1.998611938,1.135272227,1.609184875,1.350614809,3.774902937,1.550677664,1.57954749,1.690219289,1.442800122,1.103389606,1.416411405,3.385634526,1.64917493,3.730608248,1.194077617,2.29037247,1.569046861,2.058548931,1.587111424,2.00590649,3.454992421,2.232843479,1.53724672,2.023732236,1.393849386,1.558314065,1.227584153,1.155203048,1.899458415,1.426520289,1.541302917,2.184832437,1.348249358,1.100260247,1.510396147,1.256477128,2.174307491,1.653342613,1.62297875
6/1/2009,3.303258368,3.31736448,3.234969354,3.259586321,3.821635089,2.639651446,3.494543675,3.247376925,3.843662715,2.448562993,3.711462825,4.859552492,2.10236052,3.436730462,2.904042432,2.488641985,3.816688528,3.613411557,3.410734446,3.511877429,3.143614072,3.319848817,2.998663812,4.805222234,3.380438507,2.749589179,2.424124539,3.338252864,1.805888988,3.121684354,4.7845519,3.612266723,4.477170959,2.516699959,4.128239557,3.574416208,3.132728989,3.059055777,2.996135229,4.450214555,3.444615637,3.598734043,3.264428669,3.603829312,3.59746819,3.299795862,3.620347176,3.755489917,3.301022793,2.393223144,3.311753174,2.202181439,2.917657883,2.33367363,3.085029355,3.895198519,3.250118614,3.393405098
7/1/2009,3.74337573,3.22654672,3.864232529,3.913291395,4.321870266,3.149703132,4.10432277,3.653991963,4.146392433,3.008399926,4.333935684,4.43077287,2.802001495,3.888338532,3.808087411,3.3678296,4.127822356,3.760375624,4.176041503,4.077121431,3.837687602,4.015806385,3.884449263,4.282379894,3.965542574,3.271057604,3.219736564,3.685583377,2.570921425,3.873496396,4.16827146,4.016246532,3.93932646,3.218841738,4.370250299,4.176964048,3.986423636,3.659474637,3.999040547,4.107758911,2.994512994,4.108238015,3.924432775,4.147965329,3.985635178,3.717034825,4.530995249,4.364798725,3.859461558,2.694917558,3.863679914,2.711163043,3.951773134,3.28086088,3.795662114,4.295791751,3.566461015,4.08734081
8/1/2009,4.044273493,3.80596256,4.48890679,4.470045411,4.414133696,3.25102901,4.430792543,4.026126687,4.902870028,3.165415144,4.972636616,4.761673879,3.18692185,4.354738864,4.247140413,3.416068515,4.616716089,4.360887312,4.343412813,4.495568533,4.025727721,4.579702079,4.134110798,4.535785643,4.887471344,3.831381429,3.391552877,4.034830102,2.878286661,4.203517544,4.835278502,4.298265687,4.24554907,4.197770779,4.606080975,4.273229421,4.135214125,3.939922653,4.035278181,4.600553522,3.459752423,4.75889435,3.847315769,4.768906705,4.03618565,3.790767657,4.34855127,4.839687227,3.729960953,2.677833541,4.100536009,3.116529923,3.892298401,3.370847178,4.354074137,4.599671625,3.879349733,4.404153388
9/1/2009,2.975914142,2.667250444,3.280606762,3.42154622,3.605982682,2.109358604,3.731648336,2.908891643,3.584179873,2.7877806,3.714038432,3.935532898,1.836550829,3.219565983,2.929809382,2.297151586,3.447896281,3.203926795,3.191715644,3.394378729,3.082424294,3.181100719,2.96652255,3.4315545,2.892834418,2.538878332,2.120121873,3.168661931,2.285638449,3.146802972,3.508537584,2.891477214,3.487964634,2.822904487,3.560335691,3.390860737,2.951158605,2.75624908,3.259055108,3.891761396,2.725093378,3.369704909,2.929448702,3.809712273,3.425572067,3.208898997,3.693656386,3.478782903,2.930826031,1.910325303,3.057039069,2.287301668,2.630551671,2.393386635,2.878724399,3.784466054,3.391383883,2.946719544
10/1/2009,0.558826501,0.782241579,0.721211258,0.565413566,0.506010667,0.642683109,0.527012669,0.625176412,0.608183205,0.65113255,0.507311125,1.530558785,0.421605798,0.397863026,0.638240616,0.557709786,0.560749003,0.555589482,0.469644909,0.505230021,0.47755263,0.480019693,0.421942139,1.422763776,0.499354576,0.559165838,0.520102305,0.571032188,0.671844425,0.407453877,1.53741632,0.521170692,1.338394876,0.736242926,0.496344314,0.46918965,0.666939464,0.426924876,0.657711277,1.23183319,0.962132185,0.494357462,0.81486899,0.468093308,0.592709202,0.427672808,0.460399436,0.492183288,0.418023323,0.883880484,0.678047212,0.548078677,0.382374864,0.531628117,0.467402791,0.548508785,0.396934988,0.522332718
11/1/2009,0.677023967,0.426280025,0.491114282,0.432795177,0.448915942,0.566595585,0.421950599,0.491987922,0.476469292,0.318922074,0.529139888,0.598976365,0.466278268,0.3766352,0.487073174,0.420531144,0.453814136,0.518725139,0.450779817,0.465713523,0.427329759,0.470868467,0.421964441,0.595726196,0.439746283,0.585679874,0.400737358,0.606191048,0.617549954,0.435300126,0.62869913,0.494046703,0.651142385,0.458575059,0.465471778,0.405926629,0.471436204,0.469154932,0.536254753,0.582747034,0.49841914,0.422476817,0.934397195,0.38223402,0.642769308,0.551506062,0.404152656,0.425308789,0.45749191,0.868548544,0.497069751,0.267978032,0.385666179,0.393024354,0.415171363,0.447477252,0.761632669,0.469166151
12/1/2009,0.316712213,0.22175683,0.25440369,0.259234322,0.244193187,0.329742463,0.406061404,0.31635112,0.236794555,0.178671032,0.403875108,0.41836233,0.415267374,0.450014476,0.107625565,0.110200787,0.302771429,0.348781111,0.446181884,0.26015194,0.533972234,0.347867212,0.278500929,0.499726197,0.299462914,0.288798266,0.054157374,0.302455274,0.301289886,0.348153962,0.459944956,0.219207785,0.492380806,0.378933575,0.33121292,0.350717294,0.118220197,0.479591582,0.148313813,0.403489894,0.247665773,0.347391869,0.650616719,0.429244498,0.396123893,0.250141079,0.177524913,0.369396175,0.393635398,0.521355169,0.11620183,0.164140278,0.164260478,0.097802549,0.266070369,0.33917652,0.613701058,0.35600728
1/1/2010,0.402204216,0.331021287,0.201318468,0.141330993,0.295338099,0.404233877,0.130141811,0.284497501,0.156802977,0.055252844,0.220764942,0.401310791,0.098099784,0.159132577,0.019900053,0.011971411,0.288430549,0.265687189,0.169017427,0.159270141,0.195705029,0.191203738,0.15615503,0.40999635,0.160887701,0.178992265,0.007253021,0.315095828,0.244028506,0.131500272,0.418183881,0.192643385,0.388125805,0.171017375,0.246762157,0.155058716,0.01393761,0.297487,0.102595699,0.350869194,0.105493514,0.144354822,0.588247778,0.150655849,0.403010106,0.099687068,0.101758039,0.283901374,0.161427562,0.305510598,0.036111053,0.12741931,0.082197272,0.010578029,0.070200762,0.323610701,0.334024263,0.206720357
2/1/2010,0.346611482,0.14716697,0.067612574,0.115193672,0.138879629,0.286095833,0.105449192,0.156416992,0.09998218,0.106556797,0.131447001,0.563307549,0.141390985,0.19722565,0.009623707,0.006671991,0.187116784,0.187224755,0.174788416,0.08958023,0.112029876,0.110329666,0.098121794,0.541354747,0.081605771,0.107914929,0.015051666,0.257448738,0.166323247,0.161350441,0.515776421,0.146478268,0.466647284,0.117317452,0.12298587,0.167319975,0.00610592,0.258732119,0.033392148,0.482374679,0.100033313,0.107482287,0.491913789,0.079128946,0.280298152,0.117106462,0.042641202,0.21003327,0.157783211,0.3799371,0.019770721,0.064814458,0.041213945,0.00166227,0.085599205,0.192505504,0.403519317,0.114232146
3/1/2010,0.722335075,0.377661487,0.406261417,0.440450711,0.444780531,0.504437093,0.424750732,0.524743878,0.377809312,0.381463015,0.471550387,0.775240822,0.467298147,0.487868688,0.344561415,0.297804594,0.471077832,0.503566342,0.47308186,0.381532932,0.41153881,0.460961817,0.425512467,0.716077274,0.404526797,0.432596939,0.290448568,0.617168682,0.527202077,0.484852724,0.745328173,0.450190707,0.711597612,0.38590159,0.430920771,0.47163917,0.33558111,0.515105329,0.377600771,0.669452116,0.455604684,0.397158936,0.847295501,0.392077413,0.643226419,0.463183504,0.348808996,0.45926784,0.546813832,0.686490894,0.361378046,0.316644512,0.34530951,0.290643799,0.421007903,0.493407313,0.7165656,0.471101188
4/1/2010,1.092743434,1.090324061,0.836826551,0.819569324,0.824533781,0.845802147,0.735206848,0.894238356,0.885752913,0.893788423,0.864611088,1.608709596,0.731070443,0.851636252,0.913269967,0.799180953,0.888861861,0.912808161,0.820618213,0.799124273,0.704661389,0.899420485,0.712052534,1.866386531,0.762968667,0.896047558,0.821235874,1.054691057,0.885310862,0.87293669,1.465974048,0.917717514,2.381715617,0.687732946,0.833155582,0.816385031,0.970873947,0.875363046,0.892005322,2.011087039,1.250393845,0.725574551,1.234571024,0.66055122,1.061346282,0.840848008,0.631276911,0.886803653,0.881330828,1.059392001,0.950091681,0.783730633,0.61633314,0.731328186,0.758390767,0.90013488,1.074175127,0.900856638
5/1/2010,2.374215284,2.794084635,2.043705433,1.973193125,2.786611085,1.418678149,2.304053928,2.271577424,3.135488707,1.962542555,2.815318231,4.722075738,1.308539422,1.581772578,2.335372873,2.142699262,2.651959676,2.472101188,2.007413843,2.475530541,1.834359201,2.241865479,1.741914137,4.630998624,1.942769052,1.670997899,1.937479518,2.1724984,1.236160584,1.664304346,4.586159742,2.516595788,4.519463324,1.20015756,2.877462636,2.063272362,2.733314318,1.702006463,2.44919539,4.328151566,3.064907758,2.065837501,2.291086367,2.263541585,2.377108856,1.814187145,2.14617614,2.593589179,1.68035017,1.434451963,2.807201269,1.734130795,1.514570277,1.814642306,1.763677108,2.765708961,1.99995301,2.351067853
6/1/2010,3.3968263,3.080301406,3.02673435,3.841330286,3.740240366,2.60197449,3.578909454,3.772728834,3.859344598,2.648953972,4.129443315,5.235834623,2.294270944,3.563422439,2.941178961,3.160266914,3.851110805,3.711341908,3.923906605,3.887876587,3.225879246,3.570983493,3.102427905,4.856735723,4.013733271,2.902494224,2.647763555,3.278776317,2.542844727,3.298631722,5.158334238,3.771359049,4.430587768,3.097365665,3.82787247,3.631451873,3.850607826,3.447112302,3.591640051,4.860680753,3.041589945,4.056685568,3.263408158,3.831919625,3.541940397,2.886513651,3.666335896,3.778932317,2.752387457,2.254455911,3.473968421,2.235864477,2.794899424,2.656042616,3.204311492,3.995287496,2.861458376,3.756380558
7/1/2010,4.122407474,3.334024181,4.192516502,5.017388265,4.746977582,3.355689055,4.754600875,4.305367147,4.701894727,3.343074697,4.70464167,4.504941598,3.560014877,4.78006497,4.190485085,3.634681276,4.288067725,4.248274919,4.664654305,4.385905579,4.171516311,4.603970713,4.465765209,4.238575799,4.911862631,3.947110233,3.104412198,4.334845368,3.241450355,4.60582673,4.410315522,4.403549867,3.996559648,4.317451907,4.985116047,4.796721859,3.80976332,4.442918156,4.130830821,4.360309797,3.109981541,4.92349104,3.825017477,4.996980747,4.594763572,4.43879688,4.363040944,4.884127515,4.16779082,3.070665021,3.881510105,2.696284316,4.087680596,3.270847618,4.400005908,4.474962802,3.975529459,4.625264358
8/1/2010,4.336133858,3.249450747,4.347571238,4.647316201,4.883802563,2.965516695,4.865850599,4.384411748,4.999337786,3.372012284,5.077941747,4.746894544,3.512239333,4.588863535,4.239542016,3.628981167,4.7914788,4.588583938,4.50397771,4.708955904,4.326914703,4.585737036,4.38624523,4.839809407,5.00359495,3.658445369,3.267229998,4.266344788,3.482628185,4.32730649,4.861663545,4.869944766,4.599496326,4.276603921,4.854448695,4.527697882,4.144010325,4.007324886,3.979981459,4.702516172,3.196536316,4.906810532,3.784654508,4.940832874,4.446424231,4.307249318,4.673013847,4.92484657,4.250757845,3.062825888,4.041625171,2.863690946,4.12408861,3.358855969,4.46865099,4.758085485,4.228771934,4.778681991
9/1/2010,2.3733319,2.355539302,2.418726992,2.069733865,2.853589738,1.877833274,2.32514008,2.499915488,3.026054123,2.028570859,2.499574526,4.205785153,1.535505507,2.172894597,2.19320612,1.980792583,2.468020729,2.354864144,1.993192453,2.286733226,2.124587288,2.461025516,1.823701865,4.253267369,2.009845415,2.046174533,1.77982273,2.319076758,1.872193939,2.058175264,4.391417102,2.365477562,3.9958488,2.240785102,2.576871426,2.084499637,2.592221798,1.904160483,2.277675193,4.246745967,2.744032278,2.057608335,2.164637956,2.212545757,2.358196317,1.621548378,2.351699005,2.789566089,1.994645231,1.909057826,2.70666148,1.774695877,1.752068174,1.681678746,1.664549656,2.350035507,2.102231896,2.412832862
10/1/2010,0.770484884,0.888702537,0.711855992,0.583515753,0.60513426,0.833742378,0.571105802,0.704156584,0.610598802,0.763719955,0.591128056,1.744670721,0.680886973,0.633164681,0.822915626,0.717303894,0.570739968,0.631603831,0.599885083,0.581132238,0.606719027,0.605572824,0.578355222,1.94695728,0.590155072,0.782514781,0.673155247,0.675788059,0.71612625,0.634476723,1.810017725,0.639911124,1.967761357,0.604508563,0.607023083,0.585952063,0.895643351,0.579370995,0.822204504,1.739003877,1.260927432,0.546253397,1.124852985,0.544337671,0.7007085,0.576718469,0.495692757,0.537163165,0.635856965,1.059763887,0.920763995,0.676326039,0.523033915,0.621962775,0.581423151,0.61086948,0.876349078,0.610785663
11/1/2010,0.41725129,0.468043787,0.378021638,0.289689303,0.33049027,0.634672269,0.338221039,0.366542502,0.317705807,0.376580631,0.261707799,0.683271794,0.385127462,0.352261898,0.456987129,0.431035516,0.293465232,0.303799049,0.3162763,0.286677375,0.377449524,0.415771818,0.321415872,0.655579218,0.28664018,0.48278341,0.427671238,0.348173674,0.394920513,0.299390972,0.680397825,0.270662658,0.744072396,0.305744961,0.322796875,0.322092751,0.550431665,0.308968687,0.500768873,0.668459017,0.548647663,0.290591497,1.064114152,0.274917834,0.342830316,0.321881484,0.309795118,0.363045923,0.357209508,0.917311048,0.593474083,0.360773102,0.295881001,0.411557271,0.294117158,0.396329702,0.545937521,0.323948399
12/1/2010,0.414792458,0.277461451,0.098244935,0.183324647,0.300283645,0.387689586,0.485543085,0.302754741,0.251556639,0.175293953,0.253735542,0.459873642,0.214476053,0.47255404,0.012651786,0.008962893,0.301189595,0.295621629,0.488135581,0.162319997,0.458509106,0.243861932,0.165906579,0.533973093,0.27784068,0.201048563,0.003361693,0.318166178,0.285668318,0.291774956,0.501621855,0.218718441,0.519808173,0.397181999,0.307146832,0.413100573,0.020806914,0.514227128,0.04344012,0.390540466,0.236844769,0.298763401,0.626637472,0.301555313,0.27539852,0.158420524,0.051582765,0.294530579,0.373424646,0.390340714,0.049661156,0.165963532,0.069549386,0.005949458,0.232461578,0.305813096,0.673119776,0.231637612
1/1/2011,0.379441725,0.14775451,0.096850978,0.027049395,0.381527605,0.264820484,0.138331292,0.212358699,0.136351884,0.064252088,0.178336819,0.408972767,0.114728313,0.077686464,0.007206698,0.013771878,0.318976728,0.241121223,0.133402177,0.123071903,0.361126421,0.198687057,0.130944276,0.426602764,0.021664653,0.157738205,0.002534517,0.227862034,0.230611747,0.026709131,0.381213847,0.150346153,0.431594902,0.101162791,0.335879314,0.127866406,0.079491001,0.051852534,0.092259844,0.391967764,0.127195134,0.062601173,0.555595447,0.177469643,0.284092066,0.093922437,0.090535016,0.252799663,0.252110804,0.345577238,0.060512273,0.088646,0.105473202,0.005412076,0.119228418,0.279599604,0.227525984,0.1438322
2/1/2011,0.452999704,0.163454939,0.063473224,0.099525365,0.190101958,0.221071681,0.094919079,0.213730794,0.105980256,0.1175221,0.184766951,0.500053134,0.141629488,0.107702717,0.01117492,0.009518043,0.21649327,0.23566442,0.140561331,0.082830125,0.158392273,0.132107701,0.118147194,0.498884329,0.070104089,0.147800027,0.004867126,0.324471016,0.212481932,0.092065744,0.483878648,0.142797065,0.484604479,0.070883695,0.149904998,0.141605411,0.01863364,0.174045836,0.026745529,0.423639236,0.158577053,0.08003053,0.473862802,0.126731593,0.410118606,0.091150751,0.049708731,0.210327233,0.145383084,0.319157281,0.021262641,0.116862985,0.075231556,0.006915757,0.071818511,0.205880824,0.342661807,0.149011027
