SUB,R2-ET,NSE-ET,PBIAS-ET,R2-LAI,NSE-LAI,PBIAS-LAI,R2-NPPC,NSE-NPPC,PBIAS-NPPC,LULC
252,0.720608991,0.660971562,1.5,0.897759304,0.861632631,22.2,0.839235428,0.828862312,14.3,SNYB
253,0.831127813,0.758277972,-16.2,0.869093851,0.77130929,-18.4,0.727525437,0.507523758,40,WSAK
254,0.838107027,0.83732512,0.6,0.837139298,0.828994876,1.3,0.850309097,0.750380669,39.5,CNRN
255,0.828331958,0.769848463,-3.7,0.838698581,0.78232122,-18.3,0.801947347,0.788626601,-2.3,WCAK
256,0.669720518,0.48359269,4.7,0.777606704,0.589001736,51.5,0.617732872,0.586258574,29.6,CSRN
257,0.78401476,0.708898899,-6,0.79046719,0.637392088,-30.7,0.79793673,0.769581825,-9.2,WCAK
258,0.566102345,-1.1456215,62.9,0.803314324,0.488122004,-42.5,0.89580852,0.763113791,-26.2,PSST
259,0.840151657,0.793608481,16.4,0.846455537,0.842412173,-5.5,0.820192624,0.777353744,-8.7,PNST
260,0.824487114,0.812102489,6.9,0.845329097,0.801213493,-19.8,0.856149146,0.825820551,-4.6,CNRN
261,0.88870727,0.851363964,-4.5,0.937127187,0.857978209,-13.9,0.8549081,0.79174564,-9.3,PNST
262,0.79584188,0.786621811,7.1,0.854093347,0.665484727,-31.8,0.847987245,0.825934655,-4.8,PSST
263,0.791932724,0.791653327,-0.2,0.830498847,0.829938043,-2.5,0.883327289,0.86240888,1.3,SNYB
264,0.802787384,0.75091864,-12.8,0.838836427,0.816581145,-10.7,0.772355781,0.766646348,6.1,PSST
265,0.734641004,0.707320791,-10.3,0.875164387,0.738592095,-25.8,0.739922654,0.680731724,25.4,CSRN
266,0.569777388,0.507752282,6,0.807065061,0.805086802,-4.3,0.831007851,0.774785434,-14.8,CNRN
267,0.806224552,0.797324854,-3.5,0.53554392,0.511837138,-11.7,0.806415594,0.781253905,-6.9,PNST
268,0.78764552,0.780610162,0.2,0.869416099,0.857519955,7.2,0.76198299,0.69957676,30.2,CSRN
269,0.646725412,0.591990051,3.4,0.882669873,0.878860809,5.3,0.881611367,0.880100488,4,CNRN
270,0.662356268,0.532137851,21,0.83701264,0.815880276,19.7,0.864695422,0.718508804,42.5,CNRN
271,0.706382175,0.523286546,12.8,0.796782832,0.697323855,44.4,0.686750718,0.467609613,63,CSRN
272,0.785930739,0.753564817,19.2,0.924970726,0.923654422,0.8,0.80243242,0.36514201,74,ASWN
273,0.86395066,0.823794644,16.4,0.899036302,0.753246084,-27.5,0.860857086,0.841062503,-6.1,WCAK
274,0.701787156,0.682768061,9.7,0.794300794,0.735370713,25.7,0.807894827,0.741285229,-12.5,CNRN
275,0.707677332,0.523506029,9.3,0.846817919,0.577545689,57.5,0.700334188,0.510506235,57.9,CSRN
276,0.700014897,0.672642028,-5.4,0.893894818,0.802124152,-19.4,0.657563152,0.576084761,22.4,WSAK
277,0.629022532,0.606666757,-10.9,0.867452089,0.702593734,-26.4,0.601260714,0.594494149,-8.3,WSAK
278,0.567388505,0.451213031,7.8,0.884748428,0.884530151,0.6,0.885373289,0.875891697,-4.8,CNRN
279,0.884164788,0.84298037,-10.7,0.92316262,0.877676101,19.8,0.826786517,0.351407177,77,ASWN
280,0.602136437,0.208448594,10.1,0.781508744,0.460047998,55.3,0.713308129,0.645571506,37.2,CSRN
281,0.866313657,0.852638165,8.4,0.861626285,0.852034079,11.8,0.813157355,0.785896288,6.6,ASWN
282,0.829168496,0.819116591,-3.3,0.890972283,0.889407011,0.8,0.844861612,0.804303345,23,CSRN
283,0.83170417,0.828811617,1,0.628041987,0.626318353,4.2,0.807887432,0.780694796,-0.8,PNST
284,0.822470184,0.800735819,14.8,0.854554632,0.807318333,-15.5,0.800267281,0.7137496,-17.4,ASEN
285,0.671979601,0.519825154,5.6,0.818210454,0.626297619,54.5,0.642372535,0.585456061,37.9,CSRN
286,0.7948931,0.679057965,22.1,0.5685667,0.141423468,63.5,0.74100224,0.333032246,66.8,CNRN
287,0.808498998,0.782601502,15,0.841076019,0.774708017,6.6,0.832651518,0.391135213,59.7,WNAK
288,0.695109038,0.573740856,7.4,0.906033768,0.867268614,27.5,0.77485642,0.756549247,12.6,CSRN
289,0.816984073,0.796188272,13.9,0.840231611,0.751347158,-23.1,0.79773529,0.71453134,-17.7,ASEN
290,0.768533147,0.767831316,-2,0.740403554,0.721768644,4.7,0.725045005,0.708221918,17.5,CNRN
291,0.832218092,0.784762318,-3.2,0.881654537,0.765798741,-23.4,0.832154711,0.766781847,-9.6,ASWN
292,0.78612729,0.742451257,21.4,0.829633784,0.773521828,-20.1,0.792386539,0.774117912,-3.5,ASEN
293,0.752476255,0.745673081,6.2,0.817482752,0.725410331,-24.5,0.813527373,0.766912121,-12.8,WNAK
294,0.650997197,0.32786008,27.3,0.774415759,0.663330715,-24.7,0.891770135,0.823572045,-14.4,PSST
295,0.853857366,0.808602288,14.5,0.812473305,0.792764408,-1.8,0.808053102,0.769055981,-9.3,PNST
296,0.819116422,0.795639913,16.2,0.79225725,0.749157442,5.4,0.847765639,0.783093318,31.9,WEEF
297,0.654924494,0.518653015,4.7,0.88074795,0.647682449,61.5,0.741850016,0.681959197,36,CSRN
298,0.783475361,0.779258127,5.6,0.785716682,0.757091539,21.9,0.845879736,0.799134859,27.7,CNRN
299,0.763912922,0.639833652,22.9,0.87175485,0.851320482,21.1,0.864907294,0.825795766,27.8,CNRN
300,0.760924519,0.732925005,-10.8,0.886874195,0.837863102,-15.8,0.645591877,0.601333093,9,WSAK
301,0.675924694,0.57207468,18.8,0.729123841,0.589925356,37.1,0.684870135,0.670213578,18.2,CNRN
302,0.550367298,-0.364595465,37.9,0.804982278,0.65696511,-31.7,0.888067913,0.818191527,-17.8,PSST
303,0.755369598,0.724536926,0.7,0.902255632,0.880310892,21.8,0.780278877,0.747209653,1.8,CSRN
304,0.779555896,0.633589578,24.4,0.570958097,0.216598687,56.3,0.58652903,0.335967753,58.9,CNRN
305,0.843640584,0.827493171,9.4,0.754239638,0.677011004,-16.1,0.841528475,0.781184852,28.6,PNST
306,0.782954095,0.731361666,-14,0.720174794,0.485632538,71.5,0.377967088,-0.012179388,91.2,SSYB
307,0.538793513,0.316468955,22.2,0.769049993,0.767192878,6.3,0.665063873,0.618887826,29.1,CNRN
308,0.625472133,0.362435312,4.6,0.827589436,0.492065259,50.3,0.793613431,0.779898256,16.8,CSRN
309,0.678420579,-0.397825841,46.2,0.845868816,0.800406724,-13.8,0.816039587,0.806976155,0.5,PSST
310,0.837539139,0.816453896,14.7,0.911584849,0.900862549,-8.1,0.793991258,0.743606192,-8.8,ASWN
311,0.837282497,0.815020173,12.7,0.942534419,0.940443382,4.1,0.826964452,0.815266423,14.9,ASWN
312,0.899277704,0.879356939,4.5,0.941992685,0.936708796,6.4,0.875638514,0.847614144,-4,ASWN
313,0.745258591,0.742313137,0,0.93343384,0.9028733,-3.9,0.749960141,0.735755198,14.6,CSRN
314,0.803305418,0.729446421,27.5,0.855973116,0.838362824,-10.3,0.791175256,0.704394658,-17.9,ASEN
315,0.621307046,0.424109402,4.4,0.703281406,0.433790969,58.8,0.560599948,0.37006342,61.7,CSRN
316,0.538902814,-0.703636381,39.9,0.812523812,0.643778375,-31.3,0.849137098,0.774494144,-15.5,PSST
317,0.756552903,0.702554196,21.7,0.860640405,0.7432878,-24.1,0.786024394,0.734059228,-11.8,ASEN
318,0.848247347,0.755731335,20.9,0.840567187,0.823016916,0.2,0.819675569,0.767823648,-12,PNST
319,0.795281192,0.658997919,-22.4,0.888610892,0.476468068,-41.5,0.645376283,0.556956471,-24.2,WSAK
320,0.674139152,0.428270694,11.7,0.790690969,0.549607328,51.7,0.623403345,0.568421236,33.4,CSRN
321,0.695235223,0.665458842,7.6,0.745439192,0.744266655,2,0.8583421,0.849034088,13.2,CNRN
322,0.825469394,0.791927193,19.3,0.83213152,0.806574085,-12.8,0.799483751,0.731166133,-15.1,ASEN
323,0.688632849,0.572504166,20,0.747409258,0.660603909,29.1,0.779950395,0.768642131,15.7,CNRN
324,0.807875161,0.53870507,-30.9,0.852858881,0.042648361,-55.8,0.764426945,0.706247366,-13.6,WSAK
325,0.757346945,0.75325151,-4.7,0.865151711,0.851246917,-10.7,0.83786968,0.822148045,14.5,CSRN
326,0.836816861,0.815511878,-10.1,0.924729599,0.802671261,-20.5,0.431197761,0.399947687,-16.7,WSAK
327,0.872493445,0.854371179,9.4,0.830160717,0.824532613,-6.9,0.821020774,0.781379224,-7.8,PNST
328,0.62742933,0.424787592,3.2,0.82774059,0.642671235,39.7,0.808003941,0.787342767,20.2,CSRN
329,0.759311635,0.711311421,6.4,0.856261894,0.71961433,52.3,0.761543034,0.70673251,34.4,CSRN
330,0.677905959,0.642932404,1.6,0.903739932,0.896254687,3.9,0.729844587,0.710974536,-2.3,CNRN
331,0.823934884,0.816858061,1,0.64854733,0.607373159,-22.2,0.857407441,0.778417964,-18.4,PNST
332,0.663634662,0.376652818,8.2,0.811380718,0.544603636,52.5,0.709461476,0.630581989,38.3,CSRN
333,0.649064298,0.621015972,4.4,0.743480448,0.738786298,1.4,0.713684322,0.681947148,-7.4,SNYB
334,0.620911887,0.367530157,-0.8,0.843349569,0.122209764,62.7,0.816477033,0.767430112,26.8,CSRN
335,0.871148185,0.836440161,19.9,0.930645987,0.928754789,-3.3,0.834217687,0.826166809,4.2,ASEN
336,0.759629635,0.720094214,19.5,0.928343204,0.924591078,-4.9,0.797168167,0.769470084,-2.4,ASWN
337,0.723877395,0.662554563,-6.3,0.890397806,0.651004493,56,0.7906497,0.625069244,50.5,CSRN
338,0.782339221,0.766792302,11.7,0.916384275,0.87273251,-7.9,0.733196922,0.709169693,-0.7,FRED
339,0.663885473,0.60813574,9,0.885532666,0.87964235,-2.4,0.894155449,0.833032956,-12,CNRN
340,0.706874356,0.568530155,15,0.61661574,0.00058511,-45.4,0.826726504,0.742345411,19.9,PSST
341,0.849152754,0.827298407,14.9,0.945157718,0.893147804,-12.2,0.868269473,0.857021846,14.4,ASEN
342,0.596896972,0.177406405,28.1,0.791428919,0.650456661,-29.2,0.855621595,0.798104629,-16.1,PSST
343,0.649892184,0.602384961,2,0.835148447,0.819268268,18.4,0.64641311,0.627531081,-0.7,CSRN
344,0.739888883,0.408247531,-34.8,0.861622036,-0.189395447,-64.1,0.772829036,0.690005011,-17.8,WSAK
345,0.519831966,0.209831486,21,0.824815687,0.628487275,-35,0.875196017,0.7947826,-19.2,PSST
346,0.804760861,0.781458693,7.3,0.849311599,0.833181633,16.2,0.841198153,0.815433841,15,CSRN
347,0.85997014,0.855972774,5.7,0.767860847,0.719209271,-4.2,0.800089344,0.749322173,-15.6,PNST
348,0.80498348,0.775980297,7.5,0.732020527,0.639793282,43.2,0.767899074,0.733591331,26.7,CSRN
349,0.810998631,0.781771585,18.5,0.753605996,0.734713559,3.8,0.778447894,0.771390474,11.8,ASEN
350,0.756927582,0.719608696,5.9,0.843473011,0.774822441,38.2,0.744754217,0.708371621,28.7,CSRN
351,0.815108406,0.786760074,7.3,0.900361022,0.887034694,9.6,0.794801363,0.653261918,-22.6,CNRN
352,0.559242248,0.445902411,9.4,0.833716477,0.832552735,4.1,0.780969583,0.706416592,-19.4,CNRN
353,0.759105579,0.735740758,13.7,0.903288691,0.883032592,0.8,0.716345192,0.69830112,2,FRED
354,0.784590137,0.726003963,16.5,0.936986431,0.804756115,-23.5,0.837897948,0.767141945,-16.1,PSST
355,0.66564741,0.632290192,-13.1,0.897560385,0.599952438,-33.6,0.578556801,0.559237253,-12.2,WSAK
356,0.866384383,0.845666567,5.5,0.915344928,0.797027272,-21.9,0.818115917,0.803719531,-0.7,PSST
357,0.7593587,0.750937871,7.3,0.825090702,0.814507561,14.9,0.868623967,0.854610652,16.8,SNYB
358,0.823271537,0.82263675,1.6,0.847541643,0.838214072,-4.8,0.852597295,0.838116705,14.7,CNRN
359,0.756125297,0.73758579,-0.7,0.871771711,0.842879495,24.7,0.863125379,0.787537327,36.7,CNRN
360,0.841354583,0.836443916,-1.6,0.924422876,0.497100488,-38,0.694620809,0.618782523,-17.5,PSST
361,0.77449576,0.750565851,6.3,0.653056738,0.64032085,15.8,0.720909582,0.619011804,40.7,CNRN
362,0.747315727,0.746135377,3.2,0.823527258,0.76935715,-20,0.801087151,0.74989343,-14,WNAK
363,0.794088705,0.686553238,-12.9,0.875228456,0.639942142,-40,0.762651703,0.746503803,-0.7,ASWN
364,0.86506851,0.841305569,6.8,0.826872599,0.739156315,-24.7,0.818361972,0.682387071,-25.8,ASEN
365,0.618456526,0.565464939,2.9,0.908911416,0.908120483,1.7,0.897766749,0.86880968,-9.9,CNRN
366,0.683416485,0.669270992,-3.1,0.870655816,0.845699321,21.7,0.83000267,0.757908984,35.2,CSRN
367,0.848542402,0.834270956,10.7,0.85813782,0.834399912,19,0.780123065,0.701745865,-14.5,CNRN
368,0.507749214,-0.099631196,28,0.821464783,0.690835846,-30.7,0.879562912,0.809253846,-18.6,PSST
369,0.794568435,0.753569064,20.6,0.759602088,0.754050997,-7.6,0.788068556,0.776282268,-1.2,ASEN
370,0.612149128,0.326386394,5.8,0.674523892,0.443550213,42.9,0.60345299,0.595696358,13.3,CSRN
371,0.672758943,-0.437393164,48.8,0.773263691,0.62845296,-27.4,0.839535232,0.795055777,-11.7,PSST
372,0.81638858,0.796650195,9,0.765186993,0.740407274,4,0.757566319,0.71810395,1.2,CNRN
373,0.782545782,0.63606068,26.2,0.787618263,0.126846694,36.3,0.823444247,-2.017686416,145,WNAK
374,0.736582668,0.727007455,7.1,0.922554581,0.864170299,-15.4,0.781629839,0.766445042,5.8,PSST
375,0.657685049,0.500632365,-0.2,0.852413372,0.58628558,40.1,0.853314086,0.830172732,21.1,CSRN
376,0.77372511,0.713614463,8,0.906945949,0.865561343,27.6,0.741925782,0.722359051,1.1,CSRN
377,0.855376621,0.811254877,17,0.902479435,0.87592529,-12.1,0.825807212,0.820381605,1.5,WCAK
378,0.657558908,0.538321384,18.7,0.816960239,0.814379142,7.1,0.779395597,0.746852102,23.4,CNRN
379,0.57161344,0.19922855,6.5,0.691593655,0.394762976,44.7,0.633930826,0.625731285,14,CSRN
380,0.751650277,0.70886026,-14.5,0.894499573,0.88326492,-7.9,0.64384315,0.554306329,16.8,WSAK
381,0.658565921,0.60884432,4.1,0.879187864,0.876978671,7.3,0.705260256,0.700607887,2.8,CNRN
382,0.885408432,0.868403552,9.8,0.948333701,0.944299832,-0.8,0.860561373,0.853316427,5.6,ASEN
383,0.829619891,0.793347204,-0.4,0.886121114,0.789660857,-21.2,0.804440754,0.730437521,-14.4,FRED
384,0.712669442,0.666084538,1.5,0.791863156,0.723048813,35.3,0.662455556,0.635710261,26.3,CSRN
385,0.805086478,0.790990244,-6.5,0.764583537,0.595742454,53.9,0.604049366,0.392853659,58,SSYB
386,0.61280459,0.535407251,1.8,0.882632941,0.74521953,-23.9,0.617440842,0.550232963,21,WSAK
387,0.891968564,0.880471635,8.9,0.795484704,0.742959965,29.5,0.720858908,0.694194304,6.4,PNST
388,0.660285395,0.59576469,6.7,0.851619453,0.849241816,3.9,0.690868911,0.686405991,10.6,CNRN
389,0.650735041,0.500846293,-0.4,0.748978027,0.361146323,70.9,0.568993907,0.432662302,54,CSRN
390,0.714819088,0.639417431,2.2,0.88869994,0.785169508,34,0.799156016,0.792216156,7.9,CSRN
391,0.87638087,0.843054104,18.8,0.946612473,0.939219814,9,0.858865395,0.849151062,12.8,ASEN
392,0.776508589,0.712720833,8.6,0.865945051,0.789908432,34.8,0.732439779,0.540882968,53.1,CNRN
393,0.61277273,0.344206817,4.1,0.796263127,0.438193809,59.4,0.697388665,0.464715651,59.8,CSRN
394,0.622944405,0.528925321,10.6,0.899035718,0.897168167,1.1,0.858724228,0.803713,-11.4,CNRN
395,0.886915766,0.881280208,2.2,0.747012684,0.722636778,19.3,0.740106825,0.714713371,8.6,PNST
396,0.870666396,0.850127208,7.8,0.822336641,0.755698102,-22.4,0.822127056,0.68400377,-26.7,ASEN
397,0.827608468,0.813632678,12.5,0.926303079,0.924229455,-2.5,0.816931901,0.804263838,4.4,ASWN
398,0.850864831,0.83436118,8.2,0.856731044,0.708635526,-25.3,0.831407372,0.794077777,-6.4,WCAK
399,0.646077215,0.581887847,7,0.860565922,0.856002654,2.5,0.735153258,0.729499509,5.4,CNRN
400,0.612909821,0.511910566,-2.1,0.834884474,0.817698643,14.3,0.864578458,0.851356139,15.7,CSRN
401,0.739144943,0.690908263,6.6,0.919192923,0.905602441,17.4,0.818537189,0.760639781,-7.7,CSRN
402,0.753631713,0.264672601,25.2,0.904857549,0.589413606,-32.3,0.618215205,0.604947704,-6.7,PSST
403,0.866943264,0.864745252,3.3,0.845772581,0.833761476,4.4,0.814769566,0.789626649,5.8,PNST
404,0.839482392,0.805296318,21,0.938379424,0.937856386,2.6,0.852513307,0.844428773,12.5,ASWN
405,0.740034069,0.435022952,35.8,0.523176113,0.219141353,51.9,0.551930811,0.219735005,65.3,CNRN
406,0.829438394,0.806382681,3.1,0.903322636,0.828602087,-20.4,0.813024713,0.726196971,-16.1,ASWN
407,0.859221284,0.835722321,15,0.93490503,0.934357177,-1.1,0.84841086,0.82756399,0.7,ASWN
408,0.825765069,0.808020955,-1.1,0.610122231,0.567675407,-22.3,0.858091405,0.798410316,-14.2,PNST
409,0.588229863,0.517258624,5.6,0.810094514,0.809037351,1.4,0.804515861,0.784397504,-4,CNRN
410,0.756759079,0.739774081,-4.2,0.789924215,0.571543192,-36.9,0.819514229,0.750477253,-17.3,WNAK
411,0.81508512,0.794677082,-6.6,0.638358033,0.608069382,-18.2,0.817971779,0.779513621,-9.7,PNST
412,0.697047544,0.67140104,-2.2,0.725884808,0.674906636,33.9,0.621026642,0.599885368,23.8,CSRN
413,0.733913777,0.699658758,11,0.865214675,0.86126026,8.8,0.817986916,0.799424307,1.6,CNRN
414,0.846991491,0.845869015,2.4,0.828112563,0.820527117,2.5,0.849364635,0.832274367,8.5,CNRN
415,0.772338741,0.656086145,-19.9,0.309376956,0.235393776,-16.8,0.735623046,-0.798253446,103.8,URBN
416,0.784468824,0.732319475,22.4,0.775487492,0.77255274,-0.2,0.785111203,0.766047995,19.1,ASEN
417,0.772742072,0.443387828,24.6,0.814580855,0.80634356,4.1,0.719069293,0.707566213,12.7,PSST
418,0.891016778,0.867148913,-3.8,0.940232864,0.92620386,6.3,0.798673257,0.700808949,-13.7,PNST
419,0.718057015,0.536624197,9.4,0.857032633,0.638182963,51.2,0.755090054,0.646636239,42.4,CSRN
420,0.691619049,0.602785809,12.6,0.509427873,-0.504840381,-54.3,0.529762372,-0.875772511,90.3,COAK
421,0.897998856,0.843963725,-16.6,0.783760715,0.284147712,53.2,0.796283288,0.028846682,91.4,WATR
422,0.501121996,-1.280627498,47.6,0.67114615,-0.174950396,56.7,0.153575508,-45.22456623,765.6,URBN
423,0.65592566,0.574330627,-2.4,0.842086204,0.789621411,25,0.832236105,0.81956812,8.7,CSRN
424,0.757566567,0.681654753,10.4,0.753433345,0.697235083,28.7,0.551986124,0.341560948,55.8,CNRN
425,0.703186039,0.604730069,18.5,0.72014652,0.653924847,29.1,0.709029866,0.662892299,26.8,CNRN
426,0.829275084,0.817198022,-7,0.804856257,0.744813565,-17.3,0.846706094,0.760053616,-14.5,PNST
427,0.67819274,0.568913984,-4.4,0.873126412,0.660454977,43.8,0.761245852,0.733744859,24,SSYB
428,0.605706651,0.332302106,1.5,0.593865817,0.357577638,47.3,0.520527206,0.482741014,34.1,CSRN
429,0.856466886,0.50556476,-33.7,0.88897723,0.887466695,1.6,0.651395608,0.510651234,26,WATR
430,0.87460742,0.835072063,16.5,0.917682745,0.867053546,-14.8,0.831056545,0.821816024,1.5,PSST
431,0.788696473,0.775822754,-6.7,0.785293978,0.731176227,1.1,0.698057715,0.598018907,-17.2,SNYB
432,0.739880164,0.664922374,5.4,0.765045804,0.625177409,56.4,0.570136382,0.422489171,57.2,CSRN
433,0.835941948,0.787918234,-8.6,0.820395386,0.812095634,-6.2,0.81886517,0.798490609,15.7,SSYB
434,0.669184765,0.436059714,2.4,0.860301404,0.607336796,50.7,0.767490229,0.744587921,21.5,CSRN
435,0.595312279,0.549861933,9.1,0.923528191,0.888412239,-7.4,0.833601857,0.703568997,-24.7,CNRN
436,0.8286723,0.808644402,13.2,0.829760719,0.789113604,-17.5,0.812916951,0.732233059,-18.1,ASEN
437,0.724966497,0.625693861,9.4,0.873769008,0.819754273,27.1,0.730823712,0.723757763,5.7,CSRN
438,0.814682043,0.797961926,14.1,0.927590933,0.905672459,10.4,0.819912206,0.81034515,12,ASWN
439,0.766842039,0.671321874,1.4,0.851969901,0.538464069,71.2,0.635572117,0.227036503,81.5,CSRN
440,0.775352621,0.634900381,34.1,0.854969602,0.849624491,-6.3,0.787453665,0.734615503,-12,ASEN
441,0.747354043,0.008899083,38.1,0.259138768,-1.026207195,63.8,0.683290388,-24.16612313,422.6,URBN
442,0.660916236,0.396483136,18.6,0.908438128,0.903102841,-7.7,0.867647281,0.853085311,-1.4,CSRN
443,0.672497938,0.628002906,2.3,0.886912059,0.883661463,8.7,0.778072679,0.763917998,-2.1,CNRN
444,0.641325045,0.494073351,1,0.83619919,0.695288529,30,0.878859663,0.865268868,4.4,CSRN
445,0.850555694,0.817131974,18.1,0.939952973,0.914593249,-6.3,0.852364815,0.829911961,19.9,ASEN
446,0.765937625,0.712473907,-7.6,0.792940799,0.599708993,-34.5,0.861951726,0.850030471,-3,WCAK
447,0.622932874,0.519020093,9.4,0.850402968,0.847043172,6.1,0.849297611,0.836528842,-3.8,CNRN
448,0.775170314,0.737314672,19.6,0.752744752,0.748524424,-3.9,0.771378458,0.756641735,-3.1,ASEN
449,0.738069919,0.737554112,0.8,0.809620792,0.797107467,15.2,0.688471469,0.669598814,-0.6,CNRN
450,0.635319764,0.05493236,34.4,0.887574907,0.795222232,-21.9,0.845034157,0.807396747,-10.8,PSST
451,0.649559331,0.630063837,-5.1,0.83549547,0.828145889,-3.5,0.77578348,0.697265457,-19.1,CNRN
452,0.691880964,-0.248108954,29.9,0.833057205,0.637090036,-23,0.650561011,0.534670682,-21.7,PSST
453,0.762092013,0.671765988,6.8,0.61596602,0.517437213,49.1,0.42973985,0.351136473,49.6,CSRN
454,0.847381474,0.743262605,6.8,0.85310489,0.720545937,-22.2,0.62754417,0.615142472,-8.8,PSST
455,0.751741768,0.637279652,14,0.850100631,0.800870524,32.3,0.698038432,0.637048664,38.2,CSRN
456,0.805922421,0.761164313,-10.3,0.770719958,0.511630054,-40.3,0.854802375,0.751545957,-22.2,WNAK
457,0.68823638,0.660198493,5,0.767933463,0.760938506,-2.6,0.925543037,0.911814845,-6.2,CNRN
458,0.824888692,0.823573513,2,0.769497899,0.505333436,-34.7,0.874926016,0.83418907,22.7,BASH
459,0.757755414,0.746228116,9.7,0.819115233,0.783618235,-16.4,0.799643004,0.756409155,-12.4,WNAK
460,0.612548679,0.221977993,8.2,0.666481762,0.431246172,55.3,0.532454224,0.487713887,36.9,CSRN
461,0.843256204,0.837952089,5,0.818343168,0.806961566,13.8,0.788635968,0.75055334,-1.4,PNST
462,0.731253022,0.608432779,8,0.720135736,0.568974641,58.3,0.462811394,0.304932563,65.3,CSRN
463,0.872049263,0.827203739,20.6,0.915574048,0.911998731,-2,0.826973133,0.766188904,-9.6,ASEN
464,0.852944805,0.806602442,16.6,0.889842909,0.835676136,-13.6,0.804346276,0.779891214,-3.5,PSST
465,0.704751327,0.64920893,1.6,0.804276833,0.758687855,23.5,0.681244422,0.665592193,-0.6,CSRN
466,0.71447958,0.702981147,5,0.767230706,0.704309572,24.9,0.83035168,0.797469623,-6.4,CNRN
467,0.864329046,0.848504278,9.1,0.869000348,0.689056194,-28,0.843552988,0.811915931,-5.2,WCAK
468,0.726150261,0.694605149,8.6,0.774485614,0.75770424,15.4,0.768131026,0.754571822,17.7,CNRN
469,0.829209558,0.822735198,1.5,0.629445194,0.616632,-10.8,0.828883833,0.796261402,-9.3,PNST
470,0.77190804,0.714138255,3.1,0.902247039,0.839707457,31.3,0.801341739,0.724218816,36.5,CNRN
471,0.760112459,0.698316292,8.8,0.854394075,0.848700843,11.2,0.87894362,0.870186132,9.8,CNRN
472,0.635979609,0.514171827,17,0.733929397,0.668172375,26.4,0.701956616,0.697526991,10.2,CNRN
